,id,code,label
94,130,"CompilationUnit Import java.util  Import java.lang  ClassDeclaration Solution MethodDeclaration /**
    Return a greatest common divisor of two integers a and b
    >>> greatestCommonDivisor(3, 5)
    1
    >>> greatestCommonDivisor(25, 15)
    5
     */ Modifier public BasicType int greatestCommonDivisor FormalParameter BasicType int a FormalParameter BasicType int b IfStatement BinaryOperation == MemberReference a Literal 0 BlockStatement ReturnStatement MemberReference b End IfStatement BinaryOperation == MemberReference b Literal 0 BlockStatement ReturnStatement MemberReference a End WhileStatement BinaryOperation != MemberReference b Literal 0 BlockStatement LocalVariableDeclaration BasicType int VariableDeclarator temp MemberReference b StatementExpression Assignment MemberReference b BinaryOperation % MemberReference a MemberReference b = StatementExpression Assignment MemberReference a MemberReference temp = End ReturnStatement MemberReference a",1
52,75,"CompilationUnit Import java.util  ClassDeclaration Solution MethodDeclaration /**
     * Return maximum element in the list.
     *
     * @param l the list of integers
     * @return the maximum element
     */ Modifier public BasicType int maxElement FormalParameter ReferenceType List TypeArgument ReferenceType Integer l ReturnStatement MethodInvocation Collections MemberReference l max",1
283,155,,2
35,47,"CompilationUnit Import java.util  Import java.lang  ClassDeclaration Solution MethodDeclaration /**
    You are given two intervals,
    where each interval is a pair of integers. For example, interval = (start, end) = (1, 2).
    The given intervals are closed which means that the interval (start, end)
    includes both start and end.
    For each given interval, it is assumed that its start is less or equal its end.
    Your task is to determine whether the length of intersection of these two
    intervals is a prime number.
    Example, the intersection of the intervals (1, 3), (2, 4) is (2, 3)
    which its length is 1, which not a prime number.
    If the length of the intersection is a prime number, return ""YES"",
    otherwise, return ""NO"".
    If the two intervals don't intersect, return ""NO"".


    [input/output] samples:
    intersection((1, 2), (2, 3)) ==> ""NO""
    intersection((-1, 1), (0, 4)) ==> ""NO""
    intersection((-3, -1), (-5, 5)) ==> ""YES""
     */ Modifier public ReferenceType String intersection FormalParameter ReferenceType List TypeArgument ReferenceType Integer interval1 FormalParameter ReferenceType List TypeArgument ReferenceType Integer interval2 LocalVariableDeclaration BasicType int VariableDeclarator start1 MethodInvocation interval1 Literal 0 get LocalVariableDeclaration BasicType int VariableDeclarator end1 MethodInvocation interval1 Literal 1 get LocalVariableDeclaration BasicType int VariableDeclarator start2 MethodInvocation interval2 Literal 0 get LocalVariableDeclaration BasicType int VariableDeclarator end2 MethodInvocation interval2 Literal 1 get IfStatement BinaryOperation || BinaryOperation < MemberReference end1 MemberReference start2 BinaryOperation < MemberReference end2 MemberReference start1 BlockStatement ReturnStatement Literal ""NO"" End LocalVariableDeclaration BasicType int VariableDeclarator intersection_length BinaryOperation + BinaryOperation - MethodInvocation Math MemberReference end1 MemberReference end2 min MethodInvocation Math MemberReference start1 MemberReference start2 max Literal 1 IfStatement MethodInvocation MemberReference intersection_length isPrime BlockStatement ReturnStatement Literal ""YES"" BlockStatement ReturnStatement Literal ""NO"" End MethodDeclaration /**
    Utility function to check if a number is prime.
    */ Modifier private BasicType boolean isPrime FormalParameter BasicType int n IfStatement BinaryOperation <= MemberReference n Literal 1 BlockStatement ReturnStatement Literal false End ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 2 BinaryOperation <= MemberReference i MethodInvocation Math MemberReference n sqrt MemberReference ++ i BlockStatement IfStatement BinaryOperation == BinaryOperation % MemberReference n MemberReference i Literal 0 BlockStatement ReturnStatement Literal false End End ReturnStatement Literal true",1
228,140,,2
275,133,,2
293,128,,2
58,6,"CompilationUnit Import java.util  ClassDeclaration Solution MethodDeclaration /**
    Given an array arr of integers and a positive integer k, return a sorted list
    of length k with the maximum k numbers in arr.

    Example 1:

        Input: arr = [-3, -4, 5], k = 3
        Output: [-4, -3, 5]

    Example 2:

        Input: arr = [4, -4, 4], k = 2
        Output: [4, 4]

    Example 3:

        Input: arr = [-3, 2, 1, 2, -1, -2, 1], k = 1
        Output: [2]

    Note:
        1. The length of the array will be in the range of [1, 1000].
        2. The elements in the array will be in the range of [-1000, 1000].
        3. 0 <= k <= len(arr)
     */ Modifier public ReferenceType List TypeArgument ReferenceType Integer maximum FormalParameter ReferenceType List TypeArgument ReferenceType Integer arr FormalParameter BasicType int k StatementExpression MethodInvocation Collections MemberReference arr MethodInvocation Collections reverseOrder sort ReturnStatement MethodInvocation arr Literal 0 MemberReference k subList",1
304,43,,2
164,14,"CompilationUnit Import java.util  Import java.lang  ClassDeclaration Solution MethodDeclaration Modifier public ReferenceType String matchParens FormalParameter ReferenceType List TypeArgument ReferenceType String lst LocalVariableDeclaration ReferenceType List TypeArgument ReferenceType String VariableDeclarator S MethodInvocation Arrays BinaryOperation + MethodInvocation lst Literal 0 get MethodInvocation lst Literal 1 get BinaryOperation + MethodInvocation lst Literal 1 get MethodInvocation lst Literal 0 get asList ForStatement EnhancedForControl VariableDeclaration ReferenceType String VariableDeclarator s MemberReference S BlockStatement LocalVariableDeclaration BasicType int VariableDeclarator val Literal 0 ForStatement EnhancedForControl VariableDeclaration BasicType char VariableDeclarator i MethodInvocation s toCharArray BlockStatement IfStatement BinaryOperation == MemberReference i Literal '(' BlockStatement StatementExpression Assignment MemberReference val Literal 1 += BlockStatement StatementExpression Assignment MemberReference val Literal 1 -= End IfStatement BinaryOperation < MemberReference val Literal 0 BlockStatement BreakStatement End End IfStatement BinaryOperation == MemberReference val Literal 0 BlockStatement ReturnStatement Literal ""Yes"" End End ReturnStatement Literal ""No""",1
23,20,"CompilationUnit Import java.util  Import java.lang  ClassDeclaration Solution MethodDeclaration /**
    Given an array of integers, sort the integers that are between 1 and 9 inclusive,
    reverse the resulting array, and then replace each digit by its corresponding name from
    ""One"", ""Two"", ""Three"", ""Four"", ""Five"", ""Six"", ""Seven"", ""Eight"", ""Nine"".

    For example:
      arr = [2, 1, 1, 4, 5, 8, 2, 3]
            -> sort arr -> [1, 1, 2, 2, 3, 4, 5, 8]
            -> reverse arr -> [8, 5, 4, 3, 2, 2, 1, 1]
      return [""Eight"", ""Five"", ""Four"", ""Three"", ""Two"", ""Two"", ""One"", ""One""]

      If the array is empty, return an empty array:
      arr = []
      return []

      If the array has any strange number ignore it:
      arr = [1, -1 , 55]
            -> sort arr -> [-1, 1, 55]
            -> reverse arr -> [55, 1, -1]
      return = [""One""]
     */ Modifier public ReferenceType List TypeArgument ReferenceType String byLength FormalParameter ReferenceType List TypeArgument ReferenceType Integer arr LocalVariableDeclaration ReferenceType List TypeArgument ReferenceType String VariableDeclarator result ClassCreator ReferenceType ArrayList IfStatement MethodInvocation arr isEmpty BlockStatement ReturnStatement MemberReference result End LocalVariableDeclaration ReferenceType List TypeArgument ReferenceType Integer VariableDeclarator validNumbers ClassCreator ReferenceType ArrayList ForStatement EnhancedForControl VariableDeclaration ReferenceType Integer VariableDeclarator num MemberReference arr BlockStatement IfStatement BinaryOperation && BinaryOperation >= MemberReference num Literal 1 BinaryOperation <= MemberReference num Literal 9 BlockStatement StatementExpression MethodInvocation validNumbers MemberReference num add End End StatementExpression MethodInvocation Collections MemberReference validNumbers sort StatementExpression MethodInvocation Collections MemberReference validNumbers reverse ForStatement EnhancedForControl VariableDeclaration ReferenceType Integer VariableDeclarator num MemberReference validNumbers BlockStatement SwitchStatement MemberReference num SwitchStatementCase Literal 1 StatementExpression MethodInvocation result Literal ""One"" add BreakStatement SwitchStatementCase Literal 2 StatementExpression MethodInvocation result Literal ""Two"" add BreakStatement SwitchStatementCase Literal 3 StatementExpression MethodInvocation result Literal ""Three"" add BreakStatement SwitchStatementCase Literal 4 StatementExpression MethodInvocation result Literal ""Four"" add BreakStatement SwitchStatementCase Literal 5 StatementExpression MethodInvocation result Literal ""Five"" add BreakStatement SwitchStatementCase Literal 6 StatementExpression MethodInvocation result Literal ""Six"" add BreakStatement SwitchStatementCase Literal 7 StatementExpression MethodInvocation result Literal ""Seven"" add BreakStatement SwitchStatementCase Literal 8 StatementExpression MethodInvocation result Literal ""Eight"" add BreakStatement SwitchStatementCase Literal 9 StatementExpression MethodInvocation result Literal ""Nine"" add BreakStatement End End ReturnStatement MemberReference result",1
244,29,,2
131,65,CompilationUnit Import java.util  Import java.lang  ClassDeclaration Solution MethodDeclaration Modifier public BasicType boolean correctBracketing FormalParameter ReferenceType String brackets LocalVariableDeclaration BasicType int VariableDeclarator depth Literal 0 ForStatement EnhancedForControl VariableDeclaration BasicType char VariableDeclarator b MethodInvocation brackets toCharArray BlockStatement IfStatement BinaryOperation == MemberReference b Literal '(' BlockStatement StatementExpression Assignment MemberReference depth Literal 1 += BlockStatement StatementExpression Assignment MemberReference depth Literal 1 -= End IfStatement BinaryOperation < MemberReference depth Literal 0 BlockStatement ReturnStatement Literal false End End ReturnStatement BinaryOperation == MemberReference depth Literal 0,1
138,45,CompilationUnit ClassDeclaration Modifier public Solution MethodDeclaration Modifier public ReferenceType String flipCase FormalParameter ReferenceType String string LocalVariableDeclaration ReferenceType StringBuilder VariableDeclarator flippedString ClassCreator ReferenceType StringBuilder ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 0 BinaryOperation < MemberReference i MethodInvocation string length MemberReference ++ i BlockStatement LocalVariableDeclaration BasicType char VariableDeclarator c MethodInvocation string MemberReference i charAt IfStatement MethodInvocation Character MemberReference c isLowerCase BlockStatement StatementExpression MethodInvocation flippedString MethodInvocation Character MemberReference c toUpperCase append IfStatement MethodInvocation Character MemberReference c isUpperCase BlockStatement StatementExpression MethodInvocation flippedString MethodInvocation Character MemberReference c toLowerCase append BlockStatement StatementExpression MethodInvocation flippedString MemberReference c append End End End ReturnStatement MethodInvocation flippedString toString,1
139,115,CompilationUnit Import java.util  ClassDeclaration Solution MethodDeclaration Modifier public ReferenceType List TypeArgument ReferenceType Integer pluck FormalParameter ReferenceType List TypeArgument ReferenceType Integer arr LocalVariableDeclaration ReferenceType List TypeArgument ReferenceType Integer VariableDeclarator result ClassCreator ReferenceType ArrayList LocalVariableDeclaration BasicType int VariableDeclarator smallestEvenIndex Literal - 1 LocalVariableDeclaration BasicType int VariableDeclarator smallestEvenValue MemberReference Integer MAX_VALUE ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 0 BinaryOperation < MemberReference i MethodInvocation arr size MemberReference ++ i BlockStatement LocalVariableDeclaration BasicType int VariableDeclarator value MethodInvocation arr MemberReference i get IfStatement BinaryOperation && BinaryOperation == BinaryOperation % MemberReference value Literal 2 Literal 0 BinaryOperation < MemberReference value MemberReference smallestEvenValue BlockStatement StatementExpression Assignment MemberReference smallestEvenValue MemberReference value = StatementExpression Assignment MemberReference smallestEvenIndex MemberReference i = End End IfStatement BinaryOperation != MemberReference smallestEvenIndex Literal - 1 BlockStatement StatementExpression MethodInvocation result MemberReference smallestEvenValue add StatementExpression MethodInvocation result MemberReference smallestEvenIndex add End ReturnStatement MemberReference result,1
73,31,"CompilationUnit Import java.util  Import java.util.stream.Collectors ClassDeclaration Solution MethodDeclaration /**
    From a list of integers, remove all elements that occur more than once.
    Keep order of elements left the same as in the input.
    >>> removeDuplicates(Array.asList(1, 2, 3, 2, 4))
    [1, 3, 4]
     */ Modifier public ReferenceType List TypeArgument ReferenceType Integer removeDuplicates FormalParameter ReferenceType List TypeArgument ReferenceType Integer numbers LocalVariableDeclaration ReferenceType List TypeArgument ReferenceType Integer VariableDeclarator uniqueNumbers ClassCreator ReferenceType ArrayList LocalVariableDeclaration ReferenceType Set TypeArgument ReferenceType Integer VariableDeclarator seenNumbers ClassCreator ReferenceType HashSet ForStatement EnhancedForControl VariableDeclaration ReferenceType Integer VariableDeclarator number MemberReference numbers BlockStatement IfStatement MethodInvocation ! seenNumbers MemberReference number contains BlockStatement StatementExpression MethodInvocation uniqueNumbers MemberReference number add StatementExpression MethodInvocation seenNumbers MemberReference number add End End ReturnStatement MemberReference uniqueNumbers",1
165,7,"CompilationUnit Import java.util  ClassDeclaration Solution MethodDeclaration /**
    Return only positive numbers in the list.
    >>> getPositive(Arrays.asList(-1, 2, -4, 5, 6))
    [2, 5, 6]
    >>> getPositive(Arrays.asList(5, 3, -5, 2, -3, 3, 9, 0, 123, 1, -10))
    [5, 3, 2, 3, 9, 123, 1]
     */ Modifier public ReferenceType List TypeArgument ReferenceType Integer getPositive FormalParameter ReferenceType List TypeArgument ReferenceType Integer l LocalVariableDeclaration ReferenceType List TypeArgument ReferenceType Integer VariableDeclarator positiveNumbers ClassCreator ReferenceType ArrayList ForStatement EnhancedForControl VariableDeclaration BasicType int VariableDeclarator num MemberReference l BlockStatement IfStatement BinaryOperation > MemberReference num Literal 0 BlockStatement StatementExpression MethodInvocation positiveNumbers MemberReference num add End End ReturnStatement MemberReference positiveNumbers",2
276,133,,1
189,107,,2
205,122,,1
5,64,"CompilationUnit Import java.util  ClassDeclaration Solution MethodDeclaration /**
     * Filter given list of any values only for integers
     *
     * @param values the list of values to filter
     * @return the list of integers
     */ Modifier public ReferenceType List TypeArgument ReferenceType Integer filterIntegers FormalParameter ReferenceType List TypeArgument ReferenceType Object values LocalVariableDeclaration ReferenceType List TypeArgument ReferenceType Integer VariableDeclarator integers ClassCreator ReferenceType ArrayList ForStatement EnhancedForControl VariableDeclaration ReferenceType Object VariableDeclarator value MemberReference values BlockStatement IfStatement BinaryOperation instanceof MemberReference value ReferenceType Integer BlockStatement StatementExpression MethodInvocation integers Cast ReferenceType Integer MemberReference value add End End ReturnStatement MemberReference integers",2
43,27,"CompilationUnit Import java.util  Import java.lang  ClassDeclaration Solution MethodDeclaration /**
    You are given a positive integer n. You have to create an integer array a of length n.
        For each i (1 <= i <= n), the value of a[i] = i * i - i + 1.
        Return the number of triples (a[i], a[j], a[k]) of a where i < j < k,
    and a[i] + a[j] + a[k] is a multiple of 3.

    Example :
        Input: n = 5
        Output: 1
        Explanation:
        a = [1, 3, 7, 13, 21]
        The only valid triple is (1, 7, 13).
     */ Modifier public BasicType int getMaxTriples FormalParameter BasicType int n LocalVariableDeclaration BasicType int VariableDeclarator a ArrayCreator BasicType int MemberReference n ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 1 BinaryOperation <= MemberReference i MemberReference n MemberReference ++ i BlockStatement StatementExpression Assignment MemberReference ArraySelector BinaryOperation - MemberReference i Literal 1 a BinaryOperation + BinaryOperation - BinaryOperation * MemberReference i MemberReference i MemberReference i Literal 1 = End LocalVariableDeclaration BasicType int VariableDeclarator count Literal 0 ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 0 BinaryOperation < MemberReference i BinaryOperation - MemberReference n Literal 2 MemberReference ++ i BlockStatement ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator j BinaryOperation + MemberReference i Literal 1 BinaryOperation < MemberReference j BinaryOperation - MemberReference n Literal 1 MemberReference ++ j BlockStatement ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator k BinaryOperation + MemberReference j Literal 1 BinaryOperation < MemberReference k MemberReference n MemberReference ++ k BlockStatement IfStatement BinaryOperation == BinaryOperation % BinaryOperation + BinaryOperation + MemberReference ArraySelector MemberReference i a MemberReference ArraySelector MemberReference j a MemberReference ArraySelector MemberReference k a Literal 3 Literal 0 BlockStatement StatementExpression MemberReference ++ count End End End End ReturnStatement MemberReference count",1
127,112,CompilationUnit Import java.util  Import java.lang  ClassDeclaration Solution MethodDeclaration Modifier public BasicType int addElements FormalParameter ReferenceType List TypeArgument ReferenceType Integer arr FormalParameter BasicType int k StatementExpression Assignment MemberReference arr MethodInvocation arr Literal 0 MemberReference k subList = LocalVariableDeclaration ReferenceType Optional TypeArgument ReferenceType Integer VariableDeclarator sum MethodInvocation arr MethodInvocation LambdaExpression MemberReference p BinaryOperation <= MethodInvocation String MethodInvocation length MethodInvocation Math MemberReference p abs valueOf Literal 2 filter MethodInvocation MethodReference MemberReference Integer MemberReference sum reduce stream ReturnStatement MethodInvocation sum Literal 0 orElse,1
79,61,CompilationUnit Import java.util  ClassDeclaration Solution MethodDeclaration Modifier public ReferenceType List TypeArgument ReferenceType Integer makeAPile FormalParameter BasicType int n LocalVariableDeclaration ReferenceType List TypeArgument ReferenceType Integer VariableDeclarator pile ClassCreator ReferenceType ArrayList TypeArgument ReferenceType Integer StatementExpression MethodInvocation pile MemberReference n add LocalVariableDeclaration BasicType int VariableDeclarator stones MemberReference n ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 1 BinaryOperation < MemberReference i MemberReference n MemberReference ++ i BlockStatement IfStatement BinaryOperation == BinaryOperation % MemberReference stones Literal 2 Literal 0 BlockStatement StatementExpression Assignment MemberReference stones Literal 2 += BlockStatement StatementExpression Assignment MemberReference stones Literal 1 += End StatementExpression MethodInvocation pile MemberReference stones add End ReturnStatement MemberReference pile,1
22,57,"CompilationUnit Import java.util  Import java.lang  ClassDeclaration Solution MethodDeclaration Modifier public ReferenceType String stringXor FormalParameter ReferenceType String a FormalParameter ReferenceType String b LocalVariableDeclaration ReferenceType StringBuilder VariableDeclarator result ClassCreator ReferenceType StringBuilder ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 0 BinaryOperation < MemberReference i MethodInvocation a length MemberReference ++ i BlockStatement IfStatement BinaryOperation == MethodInvocation a MemberReference i charAt MethodInvocation b MemberReference i charAt BlockStatement StatementExpression MethodInvocation result Literal ""0"" append BlockStatement StatementExpression MethodInvocation result Literal ""1"" append End End ReturnStatement MethodInvocation result toString",1
19,38,CompilationUnit Import java.util  Import java.lang  ClassDeclaration Solution MethodDeclaration Modifier public BasicType int startsOneEnds FormalParameter BasicType int n IfStatement BinaryOperation == MemberReference n Literal 1 BlockStatement ReturnStatement Literal 1 End ReturnStatement BinaryOperation * Literal 18 Cast BasicType int MethodInvocation Math Literal 10 BinaryOperation - MemberReference n Literal 2 pow,2
63,35,CompilationUnit Import java.util  Import java.lang  ClassDeclaration Solution MethodDeclaration Modifier public BasicType int add FormalParameter ReferenceType List TypeArgument ReferenceType Integer lst LocalVariableDeclaration BasicType int VariableDeclarator sum Literal 0 ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 1 BinaryOperation < MemberReference i MethodInvocation lst size Assignment MemberReference i Literal 2 += BlockStatement IfStatement BinaryOperation == BinaryOperation % MethodInvocation lst MemberReference i get Literal 2 Literal 0 BlockStatement StatementExpression Assignment MemberReference sum MethodInvocation lst MemberReference i get += End End ReturnStatement MemberReference sum,1
207,69,,1
318,0,,1
47,55,CompilationUnit ClassDeclaration Modifier public Solution MethodDeclaration Modifier public BasicType boolean checkDictCase FormalParameter ReferenceType Map TypeArgument ReferenceType Object TypeArgument ReferenceType Object dict IfStatement MethodInvocation dict isEmpty BlockStatement ReturnStatement Literal false End LocalVariableDeclaration BasicType boolean VariableDeclarator lowercase Literal true LocalVariableDeclaration BasicType boolean VariableDeclarator uppercase Literal true ForStatement EnhancedForControl VariableDeclaration ReferenceType Object VariableDeclarator key MethodInvocation dict keySet BlockStatement IfStatement BinaryOperation instanceof MemberReference key ReferenceType String BlockStatement LocalVariableDeclaration ReferenceType String VariableDeclarator keyString Cast ReferenceType String MemberReference key IfStatement MethodInvocation ! keyString MethodInvocation keyString toLowerCase equals BlockStatement StatementExpression Assignment MemberReference lowercase Literal false = End IfStatement MethodInvocation ! keyString MethodInvocation keyString toUpperCase equals BlockStatement StatementExpression Assignment MemberReference uppercase Literal false = End BlockStatement ReturnStatement Literal false End End ReturnStatement BinaryOperation || MemberReference lowercase MemberReference uppercase,2
160,27,"CompilationUnit Import java.util  ClassDeclaration Solution MethodDeclaration /**
    Write a function countNums which takes an array of integers and returns
    the number of elements which has a sum of digits > 0.
    If a number is negative, then its first signed digit will be negative:
    e.g. -123 has signed digits -1, 2, and 3.
    >>> countNums(Arrays.asList()) == 0
    >>> countNums(Arrays.asList(-1, 11, -11)) == 1
    >>> countNums(Arrays.asList(1, 1, 2)) == 3
     */ Modifier public BasicType int countNums FormalParameter ReferenceType List TypeArgument ReferenceType Integer arr LocalVariableDeclaration BasicType int VariableDeclarator count Literal 0 ForStatement EnhancedForControl VariableDeclaration BasicType int VariableDeclarator num MemberReference arr BlockStatement IfStatement BinaryOperation > MethodInvocation MemberReference num sumDigits Literal 0 BlockStatement StatementExpression MemberReference ++ count End End ReturnStatement MemberReference count MethodDeclaration Modifier private BasicType int sumDigits FormalParameter BasicType int num LocalVariableDeclaration BasicType int VariableDeclarator sum Literal 0 WhileStatement BinaryOperation != MemberReference num Literal 0 BlockStatement LocalVariableDeclaration BasicType int VariableDeclarator digit BinaryOperation % MemberReference num Literal 10 StatementExpression Assignment MemberReference sum MethodInvocation Math MemberReference digit abs += StatementExpression Assignment MemberReference num Literal 10 /= End ReturnStatement MemberReference sum",2
31,68,CompilationUnit Import java.util  ClassDeclaration Solution MethodDeclaration Modifier public ReferenceType String exchange FormalParameter ReferenceType List TypeArgument ReferenceType Integer lst1 FormalParameter ReferenceType List TypeArgument ReferenceType Integer lst2,2
282,44,,1
46,145,CompilationUnit Import java.util  Import java.lang  ClassDeclaration Solution MethodDeclaration Modifier public BasicType int solution FormalParameter ReferenceType List TypeArgument ReferenceType Integer lst LocalVariableDeclaration BasicType int VariableDeclarator sum Literal 0 ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 0 BinaryOperation < MemberReference i MethodInvocation lst size Assignment MemberReference i Literal 2 += BlockStatement IfStatement BinaryOperation == BinaryOperation % MethodInvocation lst MemberReference i get Literal 2 Literal 1 BlockStatement StatementExpression Assignment MemberReference sum MethodInvocation lst MemberReference i get += End End ReturnStatement MemberReference sum,2
90,40,"CompilationUnit Import java.util  Import java.lang  ClassDeclaration Solution MethodDeclaration /**
     * brackets is a string of ""<"" and "">"".
     * return True if every opening bracket has a corresponding closing bracket.
     */ Modifier public BasicType boolean correctBracketing FormalParameter ReferenceType String brackets LocalVariableDeclaration ReferenceType Stack TypeArgument ReferenceType Character VariableDeclarator stack ClassCreator ReferenceType Stack ForStatement EnhancedForControl VariableDeclaration BasicType char VariableDeclarator bracket MethodInvocation brackets toCharArray BlockStatement IfStatement BinaryOperation == MemberReference bracket Literal '<' BlockStatement StatementExpression MethodInvocation stack MemberReference bracket push IfStatement BinaryOperation == MemberReference bracket Literal '>' BlockStatement IfStatement BinaryOperation && MethodInvocation ! stack isEmpty BinaryOperation == MethodInvocation stack peek Literal '<' BlockStatement StatementExpression MethodInvocation stack pop BlockStatement ReturnStatement Literal false End End End End ReturnStatement MethodInvocation stack isEmpty",1
219,62,,1
144,48,"CompilationUnit Import java.util  ClassDeclaration Solution MethodDeclaration /**
     * Checks if given string is a palindrome
     * @param text the string to check
     * @return true if the string is a palindrome, false otherwise
     */ Modifier public BasicType boolean isPalindrome FormalParameter ReferenceType String text LocalVariableDeclaration BasicType int VariableDeclarator i Literal 0 LocalVariableDeclaration BasicType int VariableDeclarator j BinaryOperation - MethodInvocation text length Literal 1 WhileStatement BinaryOperation < MemberReference i MemberReference j BlockStatement WhileStatement BinaryOperation && BinaryOperation < MemberReference i MemberReference j MethodInvocation ! Character MethodInvocation text MemberReference i charAt isLetterOrDigit BlockStatement StatementExpression MemberReference ++ i End WhileStatement BinaryOperation && BinaryOperation < MemberReference i MemberReference j MethodInvocation ! Character MethodInvocation text MemberReference j charAt isLetterOrDigit BlockStatement StatementExpression MemberReference -- j End IfStatement BinaryOperation != MethodInvocation Character MethodInvocation text MemberReference i charAt toLowerCase MethodInvocation Character MethodInvocation text MemberReference j charAt toLowerCase BlockStatement ReturnStatement Literal false End StatementExpression MemberReference ++ i StatementExpression MemberReference -- j End ReturnStatement Literal true",2
310,67,,2
241,76,,1
128,2,"CompilationUnit Import java.util  Import java.lang  ClassDeclaration Solution MethodDeclaration /**
    Write a function vowelsCount which takes a string representing
    a word as input and returns the number of vowels in the string.
    Vowels in this case are 'a', 'e', 'i', 'o', 'u'. Here, 'y' is also a
    vowel, but only when it is at the end of the given word.

    Example:
    >>> vowelsCount(""abcde"")
    2
    >>> vowelsCount(""ACEDY"")
    3
     */ Modifier public BasicType int vowelsCount FormalParameter ReferenceType String s LocalVariableDeclaration BasicType int VariableDeclarator count Literal 0 ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 0 BinaryOperation < MemberReference i MethodInvocation s length MemberReference ++ i BlockStatement LocalVariableDeclaration BasicType char VariableDeclarator c MethodInvocation s MemberReference i charAt IfStatement BinaryOperation || BinaryOperation || BinaryOperation || BinaryOperation || BinaryOperation == MethodInvocation Character MemberReference c toLowerCase Literal 'a' BinaryOperation == MethodInvocation Character MemberReference c toLowerCase Literal 'e' BinaryOperation == MethodInvocation Character MemberReference c toLowerCase Literal 'i' BinaryOperation == MethodInvocation Character MemberReference c toLowerCase Literal 'o' BinaryOperation && BinaryOperation == MethodInvocation Character MemberReference c toLowerCase Literal 'u' BinaryOperation == MemberReference i BinaryOperation - MethodInvocation s length Literal 1 BlockStatement StatementExpression MemberReference ++ count End End ReturnStatement MemberReference count",2
86,25,"CompilationUnit Import java.util  Import java.lang  ClassDeclaration Solution MethodDeclaration /**
     * A simple program which should return the value of x if n is
     * a prime number and should return the value of y otherwise.
     *
     * Examples:
     * for xOrY(7, 34, 12) == 34
     * for xOrY(15, 8, 5) == 5
     */ Modifier public BasicType int xOrY FormalParameter BasicType int n FormalParameter BasicType int x FormalParameter BasicType int y IfStatement MethodInvocation MemberReference n isPrime BlockStatement ReturnStatement MemberReference x BlockStatement ReturnStatement MemberReference y End MethodDeclaration /**
     * Helper method to check if a number is prime.
     */ Modifier public BasicType boolean isPrime FormalParameter BasicType int n IfStatement BinaryOperation <= MemberReference n Literal 1 BlockStatement ReturnStatement Literal false End ForStatement ForControl VariableDeclaration BasicType int VariableDeclarator i Literal 2 BinaryOperation <= MemberReference i MethodInvocation Math MemberReference n sqrt MemberReference ++ i BlockStatement IfStatement BinaryOperation == BinaryOperation % MemberReference n MemberReference i Literal 0 BlockStatement ReturnStatement Literal false End End ReturnStatement Literal true",2
236,154,,1
72,107,"CompilationUnit Import java.util  Import java.lang  ClassDeclaration Solution MethodDeclaration Modifier public ReferenceType String exchange FormalParameter ReferenceType List TypeArgument ReferenceType Integer lst1 FormalParameter ReferenceType List TypeArgument ReferenceType Integer lst2 LocalVariableDeclaration BasicType int VariableDeclarator odd Literal 0 VariableDeclarator even Literal 0 ForStatement EnhancedForControl VariableDeclaration BasicType int VariableDeclarator i MemberReference lst1 BlockStatement IfStatement BinaryOperation == BinaryOperation % MemberReference i Literal 2 Literal 1 BlockStatement StatementExpression Assignment MemberReference odd Literal 1 += End End ForStatement EnhancedForControl VariableDeclaration BasicType int VariableDeclarator i MemberReference lst2 BlockStatement IfStatement BinaryOperation == BinaryOperation % MemberReference i Literal 2 Literal 0 BlockStatement StatementExpression Assignment MemberReference even Literal 1 += End End IfStatement BinaryOperation >= MemberReference even MemberReference odd BlockStatement ReturnStatement Literal ""YES"" End ReturnStatement Literal ""NO""",1
264,64,,1
233,123,,2
230,146,,2
266,126,,2
201,29,,1
197,33,,2
95,106,CompilationUnit Import java.util  ClassDeclaration Solution MethodDeclaration Modifier public ReferenceType List TypeArgument ReferenceType Integer minPath FormalParameter ReferenceType List TypeArgument ReferenceType List TypeArgument ReferenceType Integer grid FormalParameter BasicType int k LocalVariableDeclaration ReferenceType List TypeArgument ReferenceType Integer VariableDeclarator path ClassCreator ReferenceType ArrayList ReturnStatement MemberReference path,1
216,143,,1
198,104,,2
